Time,Qboi_S.y,MeaData.y[1],T_exh_S.y,MeaData.y[3],boi.VLiq,boi.V,mFueFlo_S.y,MeaData.y[2],T_Ste_S.y,MeaData.y[4],boi.furHeaBal.eta_boi,boi.furHeaBal.per_exh
8879400,5539337,5688630,492.1222,509.7,14.667541,50,0.136208,0.13872,448.52795,452.8,0.83668226,0.05373424
8879782,5532544,5681325,492.05017,509.7,14.637491,50,0.13603213,0.13872424,448.5291,452.7576,0.8366878,0.053728696
8880300,5523269,5671401,492.05164,509.7,14.597727,50,0.13579324,0.13873,448.528,452.7,0.83668816,0.053728312
8880300,5523269,5671401,492.05164,509.7,14.597727,50,0.13579324,0.13873,448.528,452.7,0.83668816,0.053728312
8880644,5512145,5659433.5,492.04825,509.6618,14.573599,50,0.13550676,0.1387109,448.52692,452.7,0.8366882,0.053728305
8881200,5494148.5,5640073,492.04822,509.6,14.541868,50,0.13504332,0.13868,448.52502,452.7,0.8366882,0.053728305
8881200,5494148.5,5640073,492.04822,509.6,14.541868,50,0.13504332,0.13868,448.52502,452.7,0.8366882,0.053728305
8881506,5504326,5650999,492.0638,509.634,14.526033,50,0.13530542,0.1386902,448.52582,452.836,0.8366882,0.053728305
8882100,5524083,5672208,492.06372,509.7,14.489202,50,0.13581419,0.13871,448.52805,453.1,0.8366882,0.053728305
8882100,5524083,5672208,492.06372,509.7,14.489202,50,0.13581419,0.13871,448.52805,453.1,0.8366882,0.053728305
8882368,5529039.5,5677587,492.04895,509.7,14.470417,50,0.13594277,0.13871595,448.5286,452.9808,0.8366824,0.05373413
8883000,5540646,5690259,491.9863,509.7,14.423811,50,0.1362457,0.13873,448.52963,452.7,0.8366577,0.053758796
8883000,5540646,5690259,491.9863,509.7,14.423811,50,0.1362457,0.13873,448.52963,452.7,0.8366577,0.053758796
8883230,5528094,5676795,491.9451,509.6488,14.407151,50,0.13592395,0.13870952,448.52866,452.6744,0.8366484,0.053768087
8883900,5491615,5637666,491.87537,509.5,14.370445,50,0.13498886,0.13865,448.5248,452.6,0.8366214,0.053795096
8883900,5491615,5637666,491.87537,509.5,14.370445,50,0.13498886,0.13865,448.5248,452.6,0.8366214,0.053795096
8884093,5501329,5648073,491.90256,509.5214,14.361806,50,0.1352381,0.13867997,448.5253,452.6642,0.8366272,0.053789325
8884800,5537378.5,5686296,492.10178,509.6,14.31768,50,0.13615353,0.13879,448.5291,452.9,0.83670694,0.053709548
8884800,5537378.5,5686296,492.10178,509.6,14.31768,50,0.13615353,0.13879,448.5291,452.9,0.83670694,0.053709548
8884955,5540859,5689990.5,492.13132,509.6688,14.305865,50,0.13624144,0.13877624,448.5296,452.8656,0.83671755,0.05369898
8885700,5557241,5707775,492.11783,510,14.250038,50,0.13666464,0.13871,448.53116,452.7,0.83670926,0.05370724
8885700,5557241,5707775,492.11783,510,14.250038,50,0.13666464,0.13871,448.53116,452.7,0.83670926,0.05370724
8885817,5552510,5702685,492.0993,509.961,14.241331,50,0.1365432,0.1387035,448.53098,452.7,0.83670694,0.05370958
8886600,5520847.5,5668620,492.0564,509.7,14.178698,50,0.1357304,0.13866,448.52805,452.7,0.83669114,0.05372536
8886600,5520847.5,5668620,492.0564,509.7,14.178698,50,0.1357304,0.13866,448.52805,452.7,0.83669114,0.05372536
8886679,5520954,5668747,492.0599,509.7088,14.172046,50,0.13573335,0.13866527,448.5279,452.7088,0.8366899,0.053726625
8887500,5522130.5,5670064,492.05624,509.8,14.114541,50,0.13576391,0.13872,448.5278,452.8,0.8366882,0.053728297
8887500,5522130.5,5670064,492.05624,509.8,14.114541,50,0.13576391,0.13872,448.5278,452.8,0.8366882,0.053728297
8887541,5522705.5,5670688,492.05734,509.7816,14.112169,50,0.13577875,0.13872,448.5278,452.7632,0.83668804,0.05372848
8888400,5534464,5683629,491.98523,509.4,14.058426,50,0.1360865,0.13872,448.52863,452,0.8366577,0.05375879
8888400,5534464,5683629,491.98523,509.4,14.058426,50,0.1360865,0.13872,448.52863,452,0.8366577,0.05375879
8888404,5534297.5,5683451,491.98483,509.4,14.058182,50,0.13608225,0.13871972,448.52866,452.0024,0.8366576,0.053758934
8889266,5494769,5640841,491.98633,509.4,14.003796,50,0.13506281,0.13865267,448.5253,452.5772,0.8366664,0.053750105
8889300,5493203,5639151,491.98807,509.4,14.001807,50,0.13502237,0.13865,448.52518,452.6,0.83666706,0.05374942
8889300,5493203,5639151,491.98807,509.4,14.001807,50,0.13502237,0.13865,448.52518,452.6,0.83666706,0.05374942
8890128,5512977,5660313,492.01456,509.584,13.9523945,50,0.13553114,0.1387052,448.52673,452.876,0.83667004,0.053746488
8890200,5514695,5662153,492.01456,509.6,13.947951,50,0.13557538,0.13871,448.5269,452.9,0.83667004,0.053746484
8890200,5514695,5662153,492.01456,509.6,13.947951,50,0.13557538,0.13871,448.5269,452.9,0.83667004,0.053746484
8890990,5521265.5,5669282.5,492.01093,509.7756,13.898898,50,0.13574459,0.13877146,448.52762,452.8122,0.83667004,0.05374648
8891100,5522178.5,5670273,492.01093,509.8,13.892065,50,0.1357681,0.13878,448.5277,452.8,0.83667004,0.05374648
8891100,5522178.5,5670273,492.01093,509.8,13.892065,50,0.1357681,0.13878,448.5277,452.8,0.83667004,0.05374648
8891852,5518991.5,5666747.5,492.0372,509.7164,13.842858,50,0.13568404,0.13867968,448.52744,452.8,0.83668226,0.053734213
8892000,5518370,5666056,492.04486,509.7,13.832633,50,0.13566755,0.13866,448.52737,452.8,0.83668524,0.053731244
8892000,5518370,5666056,492.04486,509.7,13.832633,50,0.13566755,0.13866,448.52737,452.8,0.83668524,0.053731244
8892715,5517670,5665360.5,492.0283,509.7794,13.7845545,50,0.13565092,0.1386997,448.52737,452.8,0.83667666,0.053739827
8892900,5517479.5,5665180,492.0187,509.8,13.772727,50,0.13564661,0.13871,448.5274,452.8,0.83667296,0.053743545
8892900,5517479.5,5665180,492.0187,509.8,13.772727,50,0.13564661,0.13871,448.5274,452.8,0.83667296,0.053743545
8893577,5488944,5634678,491.94843,509.7248,13.735782,50,0.1349157,0.1386724,448.52448,452.6496,0.8366486,0.053767923
8893800,5479528,5624619,491.92523,509.7,13.726168,50,0.13467465,0.13866,448.52344,452.6,0.8366396,0.05377691
8893800,5479528,5624619,491.92523,509.7,13.726168,50,0.13467465,0.13866,448.52344,452.6,0.8366396,0.05377691
8894439,5488510,5634215.5,491.9654,509.842,13.69816,50,0.13490368,0.1386955,448.52417,452.6,0.8366537,0.053762816
8894700,5492208,5638135,491.9922,509.9,13.685262,50,0.13499723,0.13871,448.52463,452.6,0.83666414,0.05375238
8894700,5492208,5638135,491.9922,509.9,13.685262,50,0.13499723,0.13871,448.52463,452.6,0.83666414,0.05375238
8895301,5540227,5689595,492.0489,510.234,13.650009,50,0.13623141,0.13871,448.52936,452.7336,0.83667916,0.05373732
8895600,5564084.5,5715171,492.06458,510.4,13.629036,50,0.1368448,0.13871,448.53186,452.8,0.83668524,0.053731237
8895600,5564084.5,5715171,492.06458,510.4,13.629036,50,0.1368448,0.13871,448.53186,452.8,0.83668524,0.053731237
8896163,5535335.5,5684182,492.0633,510.2122,13.587849,50,0.1361026,0.13869748,448.5295,452.6748,0.8366966,0.05371986
8896500,5518159,5665668,492.08078,510.1,13.563895,50,0.13565917,0.13869,448.5277,452.6,0.8367034,0.05371307
8896500,5518159,5665668,492.08078,510.1,13.563895,50,0.13565917,0.13869,448.5277,452.6,0.8367034,0.05371307
8897026,5515658,5663072.5,492.08377,509.8664,13.528161,50,0.13559556,0.13873088,448.5271,452.7752,0.83669853,0.053717937
8897400,5513851.5,5661224,492.06476,509.7,13.504297,50,0.13555025,0.13876,448.52686,452.9,0.83669114,0.053725366
8897400,5513851.5,5661224,492.06476,509.7,13.504297,50,0.13555025,0.13876,448.52686,452.9,0.83669114,0.053725366
8897888,5523886,5672012,492.0611,509.7,13.47371,50,0.13580911,0.13871664,448.5279,452.8458,0.8366883,0.05372821
8898300,5532379.5,5681128,492.06076,509.7,13.447209,50,0.13602784,0.13868,448.5289,452.8,0.8366882,0.053728297
8898300,5532379.5,5681128,492.06076,509.7,13.447209,50,0.13602784,0.13868,448.5289,452.8,0.8366882,0.053728297
8898750,5520220,5668079.5,492.0356,509.7,13.418,50,0.13571574,0.138685,448.5278,452.75,0.8366819,0.053734567
8899200,5508043.5,5655031,492.0126,509.7,13.388949,50,0.13540362,0.13869,448.5264,452.7,0.83667296,0.053743534
8899200,5508043.5,5655031,492.0126,509.7,13.388949,50,0.13540362,0.13869,448.5264,452.7,0.83667296,0.053743534
8899612,5504335,5651046.5,492.0195,509.8374,13.364011,50,0.13530768,0.13868085,448.52585,452.7916,0.8366757,0.05374079
8900100,5499986,5646331,492.04373,510,13.33877,50,0.13519414,0.13867,448.5253,452.9,0.83668524,0.053731248
8900100,5499986,5646331,492.04373,510,13.33877,50,0.13519414,0.13867,448.5253,452.9,0.83668524,0.053731248
8900474,5508937,5655911,492.06073,509.9584,13.320458,50,0.1354242,0.13868664,448.52618,452.7752,0.836688,0.053728513
8901000,5521479.5,5669360,492.0615,509.9,13.292016,50,0.13574715,0.13871,448.5277,452.6,0.83668816,0.05372831
8901000,5521479.5,5669360,492.0615,509.9,13.292016,50,0.13574715,0.13871,448.5277,452.6,0.83668816,0.05372831
8901337,5508824,5655782.5,492.04694,509.9748,13.273259,50,0.13542125,0.13870253,448.5266,452.6748,0.8366882,0.053728305
8901900,5487641,5633056,492.04697,510.1,13.244308,50,0.13487574,0.13869,448.52423,452.8,0.8366882,0.053728305
8901900,5487641,5633056,492.04697,510.1,13.244308,50,0.13487574,0.13869,448.52423,452.8,0.8366882,0.053728305
8902199,5491551,5637224,492.06592,510.1664,13.229602,50,0.1349759,0.13868669,448.52438,452.8,0.8366916,0.05372487
8902800,5499449.5,5645610,492.0959,510.3,13.198775,50,0.13517739,0.13868,448.52527,452.8,0.8367034,0.05371308
8902800,5499449.5,5645610,492.0959,510.3,13.198775,50,0.13517739,0.13868,448.52527,452.8,0.8367034,0.05371308
8903061,5511101,5658152.5,492.10623,510.242,13.184299,50,0.13547748,0.1386858,448.52634,452.829,0.8367031,0.05371338
8903700,5539556,5688860,492.07632,510.1,13.142362,50,0.13621219,0.1387,448.52933,452.9,0.83669114,0.053725377
8903700,5539556,5688860,492.07632,510.1,13.142362,50,0.13621219,0.1387,448.52933,452.9,0.83669114,0.053725377
8903923,5541720,5691180.5,492.06052,510.0752,13.125709,50,0.13626829,0.13870496,448.5298,452.8752,0.8366888,0.053727705
8904600,5548323,5698216,492.0582,510,13.070562,50,0.13643841,0.13872,448.53064,452.8,0.8366882,0.053728297
8904600,5548323,5698216,492.0582,510,13.070562,50,0.13643841,0.13872,448.53064,452.8,0.8366882,0.053728297
8904785,5541442.5,5690855.5,492.04486,510.0412,13.054879,50,0.1362615,0.13871588,448.53018,452.8206,0.8366866,0.0537299
8905500,5514877,5662486,492.0102,510.2,13.002711,50,0.13557957,0.1387,448.5275,452.9,0.83667296,0.05374354
8905500,5514877,5662486,492.0102,510.2,13.002711,50,0.13557957,0.1387,448.5275,452.9,0.83667296,0.05374354
8905648,5517612.5,5665428.5,492.01648,510.2164,12.993281,50,0.13565034,0.13870493,448.5275,452.8836,0.83667105,0.053745445
8906400,5531614,5680428,492.01337,510.3,12.943636,50,0.1360111,0.13873,448.52863,452.8,0.83667004,0.053746473
8906400,5531614,5680428,492.01337,510.3,12.943636,50,0.1360111,0.13873,448.52863,452.8,0.83667004,0.053746473
8906510,5527469.5,5675962.5,492.00262,510.2878,12.9362955,50,0.13590427,0.1387361,448.5284,452.7878,0.83667064,0.053745847
8907300,5497709,5643824,492.03693,510.2,12.890541,50,0.13513549,0.13878,448.52533,452.7,0.83668524,0.05373125
8907300,5497709,5643824,492.03693,510.2,12.890541,50,0.13513549,0.13878,448.52533,452.7,0.83668524,0.05373125
8907372,5498043.5,5644171,492.0474,510.192,12.886947,50,0.13514388,0.1387736,448.5252,452.7,0.8366867,0.053729802
8908200,5501890,5648163,492.09384,510.1,12.845254,50,0.13524023,0.1387,448.52545,452.7,0.8367034,0.053713083
8908200,5501890,5648163,492.09384,510.1,12.845254,50,0.13524023,0.1387,448.52545,452.7,0.8367034,0.053713083
8908234,5504669,5651151.5,492.10123,510.0924,12.843507,50,0.13531171,0.13870114,448.52554,452.6924,0.836704,0.05371251
8909096,5574566.5,5726499.5,492.08493,509.9008,12.784719,50,0.13711378,0.13872989,448.53278,452.5008,0.8366912,0.05372532
8909100,5574858.5,5726814,492.08475,509.9,12.784414,50,0.1371213,0.13873,448.5328,452.5,0.8366911,0.05372539
8909100,5574858.5,5726814,492.08475,509.9,12.784414,50,0.1371213,0.13873,448.5328,452.5,0.8366911,0.05372539
8909959,5491342,5636924.5,492.0329,509.6138,12.723219,50,0.13497105,0.13869184,448.52505,452.5,0.8366882,0.053728297
8910000,5487316,5632590,492.03287,509.6,12.720881,50,0.13486737,0.13869,448.52463,452.5,0.8366882,0.053728297
8910000,5487316,5632590,492.03287,509.6,12.720881,50,0.13486737,0.13869,448.52463,452.5,0.8366882,0.053728297
8910821,5512600.5,5659900,492.0304,509.6,12.673972,50,0.13552073,0.13866264,448.52643,452.4088,0.8366746,0.05374194
8910900,5515038.5,5662535,492.02628,509.6,12.669299,50,0.13558376,0.13866,448.52667,452.4,0.83667296,0.053743534
8910900,5515038.5,5662535,492.02628,509.6,12.669299,50,0.13558376,0.13866,448.52667,452.4,0.83667296,0.053743534
8911683,5519772,5667520,492.04126,509.861,12.618521,50,0.13570404,0.138747,448.52737,452.748,0.8366829,0.053733587
8911800,5520484.5,5668265,492.04733,509.9,12.610155,50,0.13572201,0.13876,448.52747,452.8,0.83668524,0.053731237
8911800,5520484.5,5668265,492.04733,509.9,12.610155,50,0.13572201,0.13876,448.52747,452.8,0.83668524,0.053731237
8912545,5472279.5,5616420,492.04044,509.8172,12.56849,50,0.13448016,0.13868548,448.52277,452.6344,0.83668816,0.05372832
8912700,5462262,5605650,492.04047,509.8,12.5630045,50,0.13422218,0.13867,448.5217,452.6,0.83668816,0.05372831
8912700,5462262,5605650,492.04047,509.8,12.5630045,50,0.13422218,0.13867,448.5217,452.6,0.83668816,0.05372831
8913407,5490393.5,5636008.5,492.06534,509.8,12.535915,50,0.13494663,0.13866214,448.52417,452.7572,0.8366882,0.053728305
8913600,5498052.5,5644274,492.0653,509.8,12.526849,50,0.13514388,0.13866,448.52496,452.8,0.8366882,0.053728305
8913600,5498052.5,5644274,492.0653,509.8,12.526849,50,0.13514388,0.13866,448.52496,452.8,0.8366882,0.053728305
8914270,5508704,5655656.5,492.05966,509.8744,12.490026,50,0.13541816,0.1387344,448.5262,452.6512,0.8366882,0.053728305
8914500,5512369,5659573,492.05963,509.9,12.475584,50,0.13551255,0.13876,448.5266,452.6,0.8366882,0.053728305
8914500,5512369,5659573,492.05963,509.9,12.475584,50,0.13551255,0.13876,448.5266,452.6,0.8366882,0.053728305
8915132,5508714.5,5655716,492.0545,509.8298,12.434174,50,0.13541843,0.13873193,448.52637,452.6702,0.8366882,0.053728305
8915400,5507163,5654079,492.05453,509.8,12.416361,50,0.13537848,0.13872,448.5262,452.7,0.8366882,0.053728305
8915400,5507163,5654079,492.05453,509.8,12.416361,50,0.13537848,0.13872,448.5262,452.7,0.8366882,0.053728305
8915994,5499969.5,5646301.5,492.05304,509.866,12.377032,50,0.13519323,0.13872,448.5255,452.832,0.8366882,0.053728305
8916300,5496263.5,5642295,492.053,509.9,12.356963,50,0.13509779,0.13872,448.52512,452.9,0.8366882,0.053728305
8916300,5496263.5,5642295,492.053,509.9,12.356963,50,0.13509779,0.13872,448.52512,452.9,0.8366882,0.053728305
8916856,5485449.5,5630820,491.99387,509.9,12.325649,50,0.13482334,0.1386891,448.52396,452.8382,0.8366632,0.05375329
8917200,5478733,5623727,491.9407,509.9,12.311557,50,0.1346537,0.13867,448.5232,452.8,0.83664256,0.053773947
8917200,5478733,5623727,491.9407,509.9,12.311557,50,0.1346537,0.13867,448.5232,452.8,0.83664256,0.053773947
8917718,5526610,5675112.5,491.9896,509.9,12.284855,50,0.1358844,0.13868152,448.52774,452.6272,0.8366567,0.05375981
8918100,5561932.5,5712938,492.0477,509.9,12.253802,50,0.13679034,0.13869,448.5316,452.5,0.83667946,0.05373706
8918100,5561932.5,5712938,492.0477,509.9,12.253802,50,0.13679034,0.13869,448.5316,452.5,0.83667946,0.05373706
8918581,5521763.5,5669670,492.0351,509.9534,12.215093,50,0.13575451,0.1387434,448.52814,452.5534,0.8366879,0.053728588
8919000,5486664.5,5631912,492.03598,510,12.192736,50,0.1348506,0.13879,448.52435,452.6,0.83668816,0.05372832
8919000,5486664.5,5631912,492.03598,510,12.192736,50,0.1348506,0.13879,448.52435,452.6,0.83668816,0.05372832
8919443,5497870.5,5643974.5,492.0619,509.9508,12.171019,50,0.13513918,0.1387408,448.52502,452.6,0.8366882,0.053728305
8919900,5509440.5,5656429,492.06186,509.9,12.139997,50,0.13543713,0.13869,448.5263,452.6,0.8366882,0.053728305
8919900,5509440.5,5656429,492.06186,509.9,12.139997,50,0.13543713,0.13869,448.5263,452.6,0.8366882,0.053728305
8920305,5501236,5647573.5,492.0745,509.99,12.111089,50,0.1352241,0.1387215,448.52573,452.87,0.836699,0.053717516
8920800,5491248.5,5636750,492.12485,510.1,12.083034,50,0.13496372,0.13876,448.52478,453.2,0.8367186,0.05369786
8920800,5491248.5,5636750,492.12485,510.1,12.083034,50,0.13496372,0.13876,448.52478,453.2,0.8367186,0.05369786
8921167,5476982,5621371,492.1289,510.1408,12.066382,50,0.13459623,0.1387192,448.5233,453.1184,0.83671945,0.053697072
8921700,5456211.5,5599056,492.10364,510.2,12.046325,50,0.13406299,0.13866,448.521,453,0.8367093,0.053707168
8921700,5456211.5,5599056,492.10364,510.2,12.046325,50,0.13406299,0.13866,448.521,453,0.8367093,0.053707168
8922029,5495171,5640981,492.12372,510.1268,12.031909,50,0.13506733,0.13866,448.52432,452.817,0.8367027,0.053713813
8922600,5562657.5,5713605,492.0936,510,11.989246,50,0.13680708,0.13866,448.53156,452.5,0.83669114,0.053725373
8922600,5562657.5,5713605,492.0936,510,11.989246,50,0.13680708,0.13866,448.53156,452.5,0.83669114,0.053725373
8922892,5523709.5,5671735,492.0326,509.9352,11.964785,50,0.13580398,0.13866971,448.52863,452.5648,0.8366919,0.053724613
8923500,5442509,5584377,492.06085,509.8,11.93573,50,0.13371107,0.13869,448.52,452.7,0.8367034,0.053713094
8923500,5442509,5584377,492.06085,509.8,11.93573,50,0.13371107,0.13869,448.52,452.7,0.8367034,0.053713094
8923754,5466380.5,5610010.5,492.12317,509.8846,11.928047,50,0.13432541,0.13871539,448.52133,452.7282,0.83670586,0.053710632
8924400,5527125,5675276,492.12497,510.1,11.890034,50,0.13588959,0.13878,448.52777,452.8,0.83670634,0.053710133
8924400,5527125,5675276,492.12497,510.1,11.890034,50,0.13588959,0.13878,448.52777,452.8,0.83670634,0.053710133
8924616,5519524.5,5667140,492.08762,510.076,11.873484,50,0.13569453,0.1387704,448.52762,452.752,0.8367022,0.05371424
8925300,5495372.5,5641376,492.0207,510,11.83096,50,0.13507684,0.13874,448.52502,452.6,0.83667594,0.05374058
8925300,5495372.5,5641376,492.0207,510,11.83096,50,0.13507684,0.13874,448.52502,452.6,0.83667594,0.05374058
8925478,5491950.5,5637708.5,492.01553,509.9802,11.821822,50,0.1349889,0.1387202,448.52457,452.6,0.8366747,0.05374183
8926200,5478281.5,5622854,492.0782,509.9,11.783271,50,0.13463275,0.13864,448.52313,452.6,0.83670044,0.05371604
8926200,5478281.5,5622854,492.0782,509.9,11.783271,50,0.13463275,0.13864,448.52313,452.6,0.83670044,0.05371604
8926340,5485385.5,5630465,492.10535,509.9,11.775253,50,0.1348151,0.13865247,448.52356,452.6312,0.8367042,0.05371233
8927100,5523709,5671642,492.1147,509.9,11.7214365,50,0.13580161,0.13872,448.52768,452.8,0.83670634,0.05371014
8927100,5523709,5671642,492.1147,509.9,11.7214365,50,0.13580161,0.13872,448.52768,452.8,0.83670634,0.05371014
8927203,5519209,5666802,492.09726,509.9342,11.71308,50,0.13568556,0.13872114,448.52765,452.8,0.8367075,0.05370903
8928000,5484366,5629188,492.1662,510.2,11.6581,50,0.13478358,0.13873,448.5241,452.8,0.8367368,0.05367969
8928000,5484366,5629188,492.1662,510.2,11.6581,50,0.13478358,0.13873,448.5241,452.8,0.8367368,0.05367969
8928065,5484106,5628895.5,492.17804,510.1856,11.654361,50,0.13477664,0.13872711,448.52393,452.8,0.8367383,0.053678203
8928900,5480376,5625123,492.08505,510,11.605509,50,0.13468722,0.13869,448.52353,452.8,0.83669704,0.05371943
8928900,5480376,5625123,492.08505,510,11.605509,50,0.13468722,0.13869,448.52353,452.8,0.83669704,0.05371943
8928927,5480278.5,5625027.5,492.08096,509.997,11.60391,50,0.13468495,0.13869,448.5235,452.803,0.83669555,0.053720925
8929789,5477520.5,5621974,492.0915,509.9012,11.554163,50,0.13461271,0.13869,448.5231,452.8988,0.8367032,0.053713292
8929800,5477487,5621936,492.09204,509.9,11.5535555,50,0.1346118,0.13869,448.5231,452.9,0.8367034,0.053713076
8929800,5477487,5621936,492.09204,509.9,11.5535555,50,0.1346118,0.13869,448.5231,452.9,0.8367034,0.053713076
8930651,5498654.5,5644844.5,492.07434,509.8054,11.503115,50,0.13515873,0.13868053,448.52515,452.8054,0.8366921,0.05372438
8930700,5499861,5646152,492.0718,509.8,11.500077,50,0.13518995,0.13868,448.52527,452.8,0.83669114,0.053725354
8930700,5499861,5646152,492.0718,509.8,11.500077,50,0.13518995,0.13868,448.52527,452.8,0.83669114,0.053725354
8931514,5354752.5,5490177.5,491.9805,509.8,11.479673,50,0.13145569,0.13876136,448.5111,452.8904,0.8366748,0.05374171
8931600,5339343,5473614,491.9759,509.8,11.4811735,50,0.13105914,0.13877,448.50952,452.9,0.8366731,0.053743444
8931600,5339343,5473614,491.9759,509.8,11.4811735,50,0.13105914,0.13877,448.50952,452.9,0.8366731,0.053743444
8932376,5564366,5716478,491.803,509.8862,11.449019,50,0.13687336,0.13870966,448.52936,452.8138,0.8365554,0.053861104
8932500,5600360.5,5755359,491.74393,509.9,11.434541,50,0.13780418,0.1387,448.533,452.8,0.8365327,0.053883795
8932500,5600360.5,5755359,491.74393,509.9,11.434541,50,0.13780418,0.1387,448.533,452.8,0.8365327,0.053883795
8933238,5518775,5667020.5,491.7893,509.326,11.344132,50,0.13569143,0.1359202,448.5273,452.882,0.83660245,0.053814057
8933400,5500930.5,5647629,491.8559,509.2,11.3254175,50,0.13522767,0.13531,448.5257,452.9,0.8366284,0.05378814
8933400,5500930.5,5647629,491.8559,509.2,11.3254175,50,0.13522767,0.13531,448.5257,452.9,0.8366284,0.05378814
8934100,5033682,5145283,491.68625,506.0102,11.265914,50,0.12319719,0.12374114,448.481,452.2776,0.8366077,0.05380883
8934300,4900306.5,5001940,491.6418,505.1,11.2564745,50,0.11976433,0.12044,448.46835,452.1,0.8365921,0.0538244
8934300,4900306.5,5001940,491.6418,505.1,11.2564745,50,0.11976433,0.12044,448.46835,452.1,0.8365921,0.0538244
8934962,4779984,4872644,491.7023,502.8184,11.233929,50,0.11666855,0.11862208,448.45502,452.1736,0.8365693,0.05384717
8935200,4736844.5,4826266,491.68906,502,11.227371,50,0.1155581,0.11797,448.45117,452.2,0.8365644,0.05385206
8935200,4736844.5,4826266,491.68906,502,11.227371,50,0.1155581,0.11797,448.45117,452.2,0.8365644,0.05385206
8935825,4718539.5,4806508.5,491.7195,501.653,11.215137,50,0.11508709,0.1178659,448.449,452.6164,0.836561,0.053855453
8936100,4710476,4797797,491.71924,501.5,11.212325,50,0.114879414,0.11782,448.44836,452.8,0.83656096,0.053855516
8936100,4710476,4797797,491.71924,501.5,11.212325,50,0.114879414,0.11782,448.44836,452.8,0.83656096,0.053855516
8936687,4737519,4826896,491.74014,501.3696,11.2047615,50,0.115575954,0.11786564,448.4504,452.6044,0.83656096,0.053855535
8937000,4751953,4842427,491.74005,501.3,11.197936,50,0.11594772,0.11789,448.4517,452.5,0.83656096,0.053855535
8937000,4751953,4842427,491.74005,501.3,11.197936,50,0.11594772,0.11789,448.4517,452.5,0.83656096,0.053855535
8937549,4720145,4808221,491.72855,501.3,11.1881695,50,0.115127385,0.1179022,448.44946,452.561,0.8365687,0.053847786
8937900,4699819.5,4786352,491.74634,501.3,11.186168,50,0.11460291,0.11791,448.44775,452.6,0.8365757,0.05384082
8937900,4699819.5,4786352,491.74634,501.3,11.186168,50,0.11460291,0.11791,448.44775,452.6,0.8365757,0.05384082
8938411,4715580.5,4803225.5,491.79764,501.4704,11.1834135,50,0.11500744,0.11792704,448.4488,452.7704,0.836586,0.053830512
8938800,4727568.5,4816059,491.81793,501.6,11.178118,50,0.11531512,0.11794,448.4499,452.9,0.83659387,0.05382265
8938800,4727568.5,4816059,491.81793,501.6,11.178118,50,0.11531512,0.11794,448.4499,452.9,0.83659387,0.05382265
8939273,4749575.5,4839712.5,491.83325,501.6526,11.16866,50,0.11588146,0.1179137,448.4518,453.0052,0.83659714,0.05381938
8939700,4769391.5,4861028,491.8339,501.7,11.157927,50,0.11639181,0.11789,448.4536,453.1,0.8365973,0.0538192
8939700,4769391.5,4861028,491.8339,501.7,11.157927,50,0.11639181,0.11789,448.4536,453.1,0.8365973,0.0538192
8940136,4753863.5,4844275.5,491.83524,501.7,11.147801,50,0.115990326,0.11788032,448.45258,452.9548,0.8366085,0.05380798
8940600,4737342.5,4826415,491.88184,501.7,11.141372,50,0.1155623,0.11787,448.45105,452.8,0.83662677,0.053789705
8940600,4737342.5,4826415,491.88184,501.7,11.141372,50,0.1155623,0.11787,448.45105,452.8,0.83662677,0.053789705
8940998,4739219,4828383,491.9038,501.7,11.136892,50,0.11561044,0.11788326,448.45108,452.6674,0.83662814,0.05378834
8941500,4741529.5,4830868,491.881,501.7,11.128421,50,0.11567122,0.1179,448.45135,452.5,0.8366189,0.053797595
8941500,4741529.5,4830868,491.881,501.7,11.128421,50,0.11567122,0.1179,448.45135,452.5,0.8366189,0.053797595
8941860,4728370,4816760.5,491.85956,501.54,11.121717,50,0.115332715,0.117912,448.4504,452.5,0.83661586,0.053800616
8942400,4708653,4795599,491.85803,501.3,11.113678,50,0.11482495,0.11793,448.44873,452.5,0.8366155,0.05380099
8942400,4708653,4795599,491.85803,501.3,11.113678,50,0.11482495,0.11793,448.44873,452.5,0.8366155,0.05380099
8942722,4708653,4795598.5,491.86823,501.3716,11.109834,50,0.11482495,0.11790494,448.44858,452.6074,0.8366155,0.053801004
8943300,4708653,4795597,491.86813,501.5,11.104034,50,0.11482495,0.11786,448.44864,452.8,0.8366155,0.053801004
8943300,4708653,4795597,491.86813,501.5,11.104034,50,0.11482495,0.11786,448.44864,452.8,0.8366155,0.053801004
8943584,4722017.5,4809950,491.88132,501.5,11.101288,50,0.11516915,0.11785684,448.4495,452.7052,0.8366155,0.053801004
8944200,4750945.5,4841018,491.8811,501.5,11.093599,50,0.11591421,0.11785,448.45172,452.5,0.8366155,0.053801004
8944200,4750945.5,4841018,491.8811,501.5,11.093599,50,0.11591421,0.11785,448.45172,452.5,0.8366155,0.053801004
8944447,4745495.5,4835175,491.85828,501.4452,11.090209,50,0.11577416,0.11787192,448.45157,452.4178,0.8366132,0.053803314
8945100,4731021.5,4819694,491.8268,501.3,11.08291,50,0.11540309,0.11793,448.4503,452.2,0.8366008,0.053815737
8945100,4731021.5,4819694,491.8268,501.3,11.08291,50,0.11540309,0.11793,448.4503,452.2,0.8366008,0.053815737
8945309,4726791,4815178.5,491.82214,501.3232,11.080915,50,0.11529423,0.11790448,448.44998,452.2696,0.83660007,0.053816464
